id	env_package_orig	env_package_rep	env_broad_scale	consensus_id_ebs	consensus_lab_ebs	notes_x	env_local_scale	consensus_id_els	consensus_lab_els	notes_y	env_medium	consensus_id_em	consensus_lab_em	notes
BIOSAMPLE:SAMEA4067348	soil	soil	marine benthic biome	ENVO:01000024	marine benthic biome	env_package_normalized.EnvPackage=soil	high tide zone	ENVO:00000318	high tide zone	env_package_normalized.EnvPackage=soil				
BIOSAMPLE:SAMEA4067349	soil	soil	marine benthic biome	ENVO:01000024	marine benthic biome	env_package_normalized.EnvPackage=soil	high tide zone	ENVO:00000318	high tide zone	env_package_normalized.EnvPackage=soil				
BIOSAMPLE:SAMEA4067350	soil	soil	marine benthic biome	ENVO:01000024	marine benthic biome	env_package_normalized.EnvPackage=soil	high tide zone	ENVO:00000318	high tide zone	env_package_normalized.EnvPackage=soil				
BIOSAMPLE:SAMEA4067351	soil	soil	marine benthic biome	ENVO:01000024	marine benthic biome	env_package_normalized.EnvPackage=soil	high tide zone	ENVO:00000318	high tide zone	env_package_normalized.EnvPackage=soil				
BIOSAMPLE:SAMEA4067352	soil	soil	marine benthic biome	ENVO:01000024	marine benthic biome	env_package_normalized.EnvPackage=soil	high tide zone	ENVO:00000318	high tide zone	env_package_normalized.EnvPackage=soil				
BIOSAMPLE:SAMEA4349768	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349769	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349770	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349771	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349772	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349773	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349774	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349775	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349776	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349777	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349778	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349779	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349780	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349781	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349782	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349783	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349784	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349785	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349786	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349787	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4349788	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350441	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350442	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350443	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350444	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350445	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350446	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350447	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350448	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350449	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350450	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350451	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350452	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350453	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350454	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350455	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350456	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350457	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350458	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350459	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350460	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350461	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350462	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350463	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350464	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350465	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350466	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350467	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350468	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350469	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350470	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350471	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350472	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350473	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350474	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350475	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350476	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350477	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350478	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350479	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350480	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350481	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350482	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350483	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350484	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350485	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
BIOSAMPLE:SAMEA4350486	soil	soil	forest biome	ENVO:01000174	forest biome	env_package_normalized.EnvPackage=soil	forest soil	ENVO:00002261	forest soil	env_package_normalized.EnvPackage=soil	soil	ENVO:00001998	soil	env_package_normalized.EnvPackage=soil
